创意ID,创意名称,创意状态,创意审核状态,广告类型,推广目标,创意类型,笔记/素材ID,作者ID,笔记类型,计划名称,计划ID,创意创建时间,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
608839279,通投-我是夏天-星光款-托管-达人视频-24.10.11-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66ff9a5d000000002c015f88,5e59fbc800000000010054f0,视频笔记,通投-我是夏天-星光款-托管-达人视频-24.10.11-乘风直播间,83384703,2024-10-11 08:43:26,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
608839192,通投-卉卉不吃辣-星光款-托管-达人视频-24.10.11-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f8ba23000000002c029022,5fca3f5300000000010060b5,视频笔记,通投-卉卉不吃辣-星光款-托管-达人视频-24.10.11-乘风直播间,83384695,2024-10-11 08:42:39,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
608723241,通投-我是爱玲酱-星光款-托管-达人视频-24.10.11-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f8d0a7000000001902cb39,5b27712adb2e603d9d317d86,视频笔记,通投-我是爱玲酱-星光款-托管-达人视频-24.10.11-乘风直播间,83376674,2024-10-11 08:41:55,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
608605854,通投-一颗茜茜呀-合集款-高级定向-日弘-24.10.11-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f4ce63000000002a0339e9,5913479a50c4b402746fc636,图文笔记,通投-一颗茜茜呀-合集款-高级定向-日弘-24.10.11-乘风直播间,83384676,2024-10-11 08:40:16,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
607852655,通投-懂行的-合集款-托管-24.10.10优化2-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66d7c90e000000001f03eb73,583691373460942ae8fc16bb,图文笔记,通投-懂行的-星光款-托管-24.10.10优化2-乘风直播间,83315722,2024-10-10 18:09:34,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
608083412,通投-别错过-星光款-托管-7R-24.10.10优化4-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66878c910000000003026911,583691373460942ae8fc16bb,图文笔记,通投-别错过-星光款-托管-7R-24.10.10优化4-乘风直播间,83321315,2024-10-10 18:08:31,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
607579178,通投-鲜炖燕-青春款-托管-日弘-24.10.10优化-乘风直播间,被计划暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,66fa1517000000002c02dd22,583691373460942ae8fc16bb,图文笔记,通投-鲜炖燕-青春款-托管-日弘-24.10.10优化-乘风直播间,83331864,2024-10-10 17:53:37,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
607637774,通投-在线的-星光款-托管-24.10.10优化2-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66d02f70000000001f03b663,583691373460942ae8fc16bb,视频笔记,通投-在线的-星光款-托管-24.10.10优化2-乘风直播间,83337041,2024-10-10 17:52:50,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
606975213,通投-李梦二创-青春款-高级定向-日弘-二创视频-24.10.10-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66e2b8570000000026032ed2,583691373460942ae8fc16bb,视频笔记,通投-李梦二创-青春款-高级定向-日弘-二创视频-24.10.10-乘风直播间,83284259,2024-10-10 15:15:54,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
606744890,通投-智商税-青春款-高级定向-日弘视频-24.10.10-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f52806000000002c02c797,583691373460942ae8fc16bb,视频笔记,通投-智商税-青春款-高级定向-日弘视频-24.10.10-乘风直播间,83300288,2024-10-10 15:12:00,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
605995067,通投-选对燕-星光款-高级定向-日弘-10.10-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66fa6a9e000000002a0357da,583691373460942ae8fc16bb,图文笔记,通投-选对燕-星光款-高级定向-日弘-10.10-乘风直播间,83218155,2024-10-10 09:53:49,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
605955743,通投-麻薯团子s-青春款-托管-达人-24.10.10-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f8ecb3000000001a023307,5ec4e02b0000000001002740,图文笔记,通投-麻薯团子s-青春款-托管-达人-24.10.10-乘风直播间,83204931,2024-10-10 08:42:24,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
605896427,通投-土豆小方块-青春款-托管-达人-24.10.10-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f903b9000000002a0350c3,6690e7d5000000000d027896,图文笔记,通投-土豆小方块-青春款-托管-达人-24.10.10-乘风直播间,83191624,2024-10-10 08:41:37,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
605722169,通投-红树莓冰萃-青春款-托管-达人-24.10.10-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f8fc77000000001a020019,5fa51634000000000100067b,图文笔记,通投-红树莓冰萃-青春款-托管-达人-24.10.10-乘风直播间,83216273,2024-10-10 08:40:29,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
605839913,通投-蓝盈莹-星光款-托管-日弘视频二创-24.10.10-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67065808000000002c029f3a,583691373460942ae8fc16bb,视频笔记,通投-蓝盈莹-星光款-托管-日弘视频二创-24.10.10-乘风直播间,83204902,2024-10-10 08:39:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
604684674,通投-气色滋-青春款-托管-日弘-24.10.9优化-乘风直播间,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,66f0d3250000000026033477,583691373460942ae8fc16bb,图文笔记,通投-气色滋-青春款-托管-日弘-24.10.9优化-乘风直播间,83101159,2024-10-09 15:50:56,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
604683841,通投-抓住秋-星光款-托管-日弘-24.10.9优化-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f60100000000002c0151dc,583691373460942ae8fc16bb,图文笔记,通投-抓住秋-星光款-托管-日弘-24.10.9优化-乘风直播间,83122704,2024-10-09 15:50:01,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
604856705,通投-中式变-青春款-托管-日弘-二创视频-24.10.9优化-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f9214c000000002a03297f,583691373460942ae8fc16bb,视频笔记,通投-中式变-青春款-托管-日弘-二创视频-24.10.9优化-乘风直播间,83117685,2024-10-09 15:48:58,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
604855710,通投-从女明-星光款-托管-日弘-24.10.9优化-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f531c5000000002c016848,583691373460942ae8fc16bb,视频笔记,通投-从女明-星光款-托管-日弘-24.10.9优化-乘风直播间,83094736,2024-10-09 15:47:34,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
603603126,通投-肌肤的-星光款-高级定向-24.10.9-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,669a357e000000000302610c,583691373460942ae8fc16bb,视频笔记,通投-肌肤的-星光款-高级定向-24.10.9-乘风直播间,83020867,2024-10-09 09:39:42,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
601949019,通投-拒绝变-星光款-高级定向-日弘视频-24.10.8-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f52987000000002c02da51,583691373460942ae8fc16bb,视频笔记,通投-拒绝变-星光款-高级定向-日弘视频-24.10.8-乘风直播间,82911285,2024-10-08 14:16:04,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
595858475,通投-抓住秋-星光款-高级定向-日弘-24.10.4-乘风直播间_20241004_203312,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f60100000000002c0151dc,583691373460942ae8fc16bb,图文笔记,通投-抓住秋-星光款-高级定向-日弘-24.10.4-乘风直播间,82500020,2024-10-04 20:33:17,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
593773133,通投-陈乔恩-直播封面-托管-日弘-24.10.3-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,直播间,,-,无笔记,通投-陈乔恩-直播封面-托管-日弘-24.10.3-乘风直播间,82374217,2024-10-03 18:25:44,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
592352161,通投-吴尊-直播封面-托管-日弘-24.10.2-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,直播间,,-,无笔记,通投-吴尊-直播封面-托管-日弘-24.10.2-乘风直播间,82310755,2024-10-02 20:56:13,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
590500964,通投-选对燕-星光款-托管-日弘-10.1-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66fa6a9e000000002a0357da,583691373460942ae8fc16bb,图文笔记,通投-选对燕-星光款-托管-日弘-10.1-乘风直播,82173124,2024-10-01 14:52:18,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
589253326,通投-好气色-星光款-托管-日弘-24.9.30-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66fa71cf000000002a036b5d,583691373460942ae8fc16bb,图文笔记,通投-好气色-星光款-托管-日弘-24.9.30-乘风直播间,82062377,2024-09-30 17:58:17,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
588696680,通投-国庆假-活动笔记-托管-日弘-24.9.30-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66fa4c5c000000002c015028,583691373460942ae8fc16bb,图文笔记,通投-国庆假-活动笔记-托管-日弘-24.9.30-乘风直播间,82020353,2024-09-30 15:35:49,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
588565706,通投-桃花肌-星光款-托管-日弘-二创视频-24.10.1-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f9267c000000002a034b92,583691373460942ae8fc16bb,视频笔记,通投-桃花肌-星光款-托管-日弘-二创视频-24.10.1-乘风直播间,82001463,2024-09-30 15:04:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
588393642,通投-鲜炖燕-青春款-托管-日弘-24.9.30-乘风直播间10.19优化,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66fa1517000000002c02dd22,583691373460942ae8fc16bb,图文笔记,通投-鲜炖燕-青春款-托管-日弘-24.9.30-乘风直播间10.19优化,82001377,2024-09-30 15:02:18,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
587714421,通投-中式变-青春款-托管-日弘-二创视频-24.9.30-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f9214c000000002a03297f,583691373460942ae8fc16bb,视频笔记,通投-中式变-青春款-托管-日弘-二创视频-24.9.30-乘风直播间,81954186,2024-09-30 08:37:04,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
587020596,通投-小羊咩咩（辣妈版）-青春款-托管-达人-24.9.29-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f61202000000001902e39b,5abc920411be10153c570bd7,视频笔记,通投-小羊咩咩（辣妈版）-青春款-托管-达人-24.9.29-乘风直播间,81889382,2024-09-29 17:03:29,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
586781997,通投-别错过-星光款-高级定向-7R-24.9.29-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66878c910000000003026911,583691373460942ae8fc16bb,图文笔记,通投-别错过-星光款-高级定向-7R-24.9.29-乘风直播间,81879916,2024-09-29 14:49:30,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
586725546,通投-星严选-青春款-高级定向-日弘视频-24.9.29-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f2999e000000002a03013e,583691373460942ae8fc16bb,视频笔记,通投-星严选-青春款-高级定向-日弘视频-24.9.29-乘风直播间,81856363,2024-09-29 14:45:45,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
586474239,通投-在线的-星光款-托管-24.9.29优化-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66d02f70000000001f03b663,583691373460942ae8fc16bb,视频笔记,通投-在线的-星光款-托管-24.9.29优化-乘风直播间,81867739,2024-09-29 14:26:25,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
586110184,通投-一颗茜茜呀-合集款-托管-日弘-24.9.29-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f4ce63000000002a0339e9,5913479a50c4b402746fc636,图文笔记,通投-一颗茜茜呀-合集款-托管-日弘-24.9.29-乘风直播间,81826254,2024-09-29 11:03:25,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
586019037,通投-孕妈必-星光款-托管-日弘视频-24.9.29-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66d95d22000000002603ddd6,583691373460942ae8fc16bb,视频笔记,通投-孕妈必-星光款-托管-日弘视频-24.9.29-乘风直播间,81805409,2024-09-29 09:42:06,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
586017892,通投-哺乳期-星光款-高级定向-日弘-24.9.29-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66e5616e0000000027001def,583691373460942ae8fc16bb,图文笔记,通投-哺乳期-星光款-高级定向-日弘-24.9.29-乘风直播间,81787660,2024-09-29 09:39:20,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
586007352,通投-智商税-青春款-托管-日弘视频-24.9.29-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f52806000000002c02c797,583691373460942ae8fc16bb,视频笔记,通投-智商税-青春款-托管-日弘视频-24.9.29-乘风直播间,81810196,2024-09-29 08:43:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
586062632,通投-从女明-星光款-托管-日弘-24.9.29-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f531c5000000002c016848,583691373460942ae8fc16bb,视频笔记,通投-从女明-星光款-托管-日弘-24.9.29-乘风直播间,81786622,2024-09-29 08:42:16,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
585949143,通投-抓住秋-星光款-托管-日弘-24.9.29-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f60100000000002c0151dc,583691373460942ae8fc16bb,图文笔记,通投-抓住秋-星光款-托管-日弘-24.9.29-乘风直播间,81786608,2024-09-29 08:41:26,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
582522426,通投-太夸张-星光款-高级定向-日弘-24.9.27-乘风直播间,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,66e2c31c0000000026032cab,583691373460942ae8fc16bb,图文笔记,通投-太夸张-星光款-高级定向-日弘-24.9.27-乘风直播间,81563306,2024-09-27 09:44:23,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
582347366,通投-气色滋-青春款-高级定向-日弘-24.9.27-乘风直播间,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,66f0d3250000000026033477,583691373460942ae8fc16bb,图文笔记,通投-笔记合集-青春款-高级定向-日弘-24.9.27-乘风直播间,81540322,2024-09-27 09:40:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
582347365,通投-星严选-青春款-高级定向-日弘视频-24.9.27-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f2999e000000002a03013e,583691373460942ae8fc16bb,视频笔记,通投-笔记合集-青春款-高级定向-日弘-24.9.27-乘风直播间,81540322,2024-09-27 09:40:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
581418520,通投-拒绝变-星光款-托管-日弘-24.9.26-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f52987000000002c02da51,583691373460942ae8fc16bb,视频笔记,通投-拒绝变-星光款-托管-日弘-24.9.26-乘风直播间,81518311,2024-09-26 18:25:16,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
581303789,通投-跟着陈-青春款-托管-日弘-24.9.26-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f52b02000000002a035b57,583691373460942ae8fc16bb,图文笔记,通投-跟着陈-青春款-托管-日弘-24.9.26-乘风直播间,81500677,2024-09-26 18:24:51,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
581477728,通投-贵妇圈-星光款-托管-日弘-24.9.26-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66f4cdac000000002a034f89,583691373460942ae8fc16bb,图文笔记,通投-贵妇圈-星光款-托管-日弘-24.9.26-乘风直播间,81506504,2024-09-26 18:24:27,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
579893412,通投-王艳二创2-青春款-托管-日弘视频-24.9.26优化-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66e53fa10000000027007212,583691373460942ae8fc16bb,视频笔记,通投-王艳二创2-青春款-托管-日弘视频-24.9.26优化-乘风直播间,81373823,2024-09-26 08:51:25,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
579948771,通投-广东夫妇2-青春款-托管-日弘视频-24.9.26优化2-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,669a231b000000000d00ce52,583691373460942ae8fc16bb,视频笔记,通投-广东夫妇2-青春款-托管-日弘视频-24.9.26优化2-乘风直播间,81392192,2024-09-26 08:50:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
579948510,通投-陈乔恩二创-青春款-托管-日弘视频-24.9.26优化-乘风直播间,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,66e4e318000000002603cf59,583691373460942ae8fc16bb,视频笔记,通投-陈乔恩二创-青春款-托管-日弘视频-24.9.26优化-乘风直播间,81367998,2024-09-26 08:49:43,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
