创意ID,创意名称,创意状态,创意审核状态,广告类型,推广目标,创意类型,笔记/素材ID,作者ID,笔记类型,商品ID,计划名称,计划ID,创意创建时间,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
627760286,通投-内调就-星光款-高级定向-日弘-视觉营销视频-24.10.18-乘风商销,被计划暂停,审核拒绝,通投,商品7日总下单ROI,笔记（商品组件）,670e3661000000001b02dafb,583691373460942ae8fc16bb,视频笔记,5c09e20ed1d7ea5c745bea1d,通投-内调就-星光款-高级定向-日弘-视觉营销视频-24.10.18-乘风商销,84706660,2024-10-18 13:58:52,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
627334133,通投-补囤货-星光款-托管-日弘-24.10.18-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,6710758f00000000160218df,583691373460942ae8fc16bb,图文笔记,5880416eab3eb404b8f40853,通投-补囤货-星光款-托管-日弘-24.10.18-乘风商销,84683961,2024-10-18 13:38:27,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
627392742,通投-后悔没-星光款-托管-日弘-24.10.18-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,6711c879000000001b02f8b3,583691373460942ae8fc16bb,图文笔记,5c09e20ed1d7ea5c745bea1d,通投-后悔没-星光款-托管-日弘-24.10.18-乘风商销,84689442,2024-10-18 13:37:44,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
626873724,通投-王艳二创2-青春款-高级定向-日弘视频-24.10.18-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,66e53fa10000000027007212,583691373460942ae8fc16bb,视频笔记,5c174c4846283910db893fd5,通投-王艳二创2-青春款-高级定向-日弘视频-24.10.18-乘风商销,84646781,2024-10-18 10:07:07,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
625655361,通投-怎么选-青春款-托管-日弘二创-24.10.17-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,670f65ce0000000016021fa8,583691373460942ae8fc16bb,图文笔记,5badcb8246283915feab7570,通投-怎么选-青春款-托管-日弘二创-24.10.17-乘风商销,84574668,2024-10-17 17:29:53,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
625309507,通投-巧乐孜Yiz-青春款-托管-达人-24.10.17-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,670b9f13000000002401973d,5a6f51f211be106f03882ce9,视频笔记,5badcb8246283915feab7570,通投-巧乐孜Yiz-青春款-托管-达人-24.10.17-乘风商销,84528340,2024-10-17 14:26:48,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
625130048,通投-七月的小乖-星光款-托管-达人-24.10.17-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,670c91d700000000260362cd,5bf6afa2349073000133bad1,图文笔记,5880416eab3eb404b8f40853,通投-七月的小乖-星光款-托管-达人-24.10.17-乘风商销,84517353,2024-10-17 14:24:05,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
625058932,通投-孕妈必-星光款-托管-日弘视频-24.10.17-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66d95d22000000002603ddd6,583691373460942ae8fc16bb,视频笔记,5c09e20ed1d7ea5c745bea1d,通投-孕妈必-星光款-托管-日弘视频-24.10.17-乘风商销,84516840,2024-10-17 14:14:09,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
622919073,通投-别错过-星光款-高级定向-7R-24.10.16-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66878c910000000003026911,583691373460942ae8fc16bb,图文笔记,5880416eab3eb404b8f40853,通投-别错过-星光款-高级定向-7R-24.10.16-乘风商销,84384937,2024-10-16 17:07:18,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
622877546,通投-成分学家美芽-青春款-托管-达人-24.10.16-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,670b9615000000001402f4eb,56fe74561c07df6b3f13ac38,图文笔记,5badcb8246283915feab7570,通投-成分学家美芽-青春款-托管-达人-24.10.16-乘风商销,84355006,2024-10-16 16:09:57,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
622700511,通投-Roro-星光款-托管-达人-24.10.16-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,670a063e000000002401b7a9,59f7fb974eacab72c65881c1,图文笔记,5c09e20ed1d7ea5c745bea1d,通投-Roro-星光款-托管-达人-24.10.16-乘风商销,84371359,2024-10-16 16:08:34,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
622259713,通投-我是爱玲酱-星光款-托管-达人视频-24.10.16-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66f8d0a7000000001902cb39,5b27712adb2e603d9d317d86,视频笔记,5880416eab3eb404b8f40853,通投-我是爱玲酱-星光款-托管-达人视频-24.10.16-乘风商销,84323818,2024-10-16 13:50:58,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
622377549,通投-土豆小方块-青春款-托管-达人-24.10.16-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,66f903b9000000002a0350c3,6690e7d5000000000d027896,图文笔记,5badcb8246283915feab7570,通投-土豆小方块-青春款-托管-达人-24.10.16-乘风商销,84340522,2024-10-16 13:49:10,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
622317759,通投-小羊当当MAMA-星光款-托管-达人笔记-24.10.16-乘风商销,被计划暂停,审核拒绝,通投,商品7日总下单ROI,笔记（商品组件）,670a2d0c000000001b02ecec,5bc7fce83caec20001a2a300,图文笔记,5880416eab3eb404b8f40853,通投-小羊当当MAMA-星光款-托管-达人笔记-24.10.16-乘风商销,84334612,2024-10-16 13:48:25,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
622087054,通投-内调就-星光款-托管-日弘-视觉营销视频-24.10.16-乘风商销,被计划暂停,审核拒绝,通投,商品7日总下单ROI,笔记（商品组件）,670e3661000000001b02dafb,583691373460942ae8fc16bb,视频笔记,5c09e20ed1d7ea5c745bea1d,通投-内调就-星光款-托管-日弘-视觉营销视频-24.10.16-乘风商销,84295012,2024-10-16 11:43:00,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
616528870,通投-杏仁-青春款-托管-达人-24.10.14-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67095ee5000000001902e6c6,5e70472c0000000001006085,视频笔记,5badcb8246283915feab7570,通投-杏仁-青春款-托管-达人-24.10.14-乘风商销,83905714,2024-10-14 13:34:03,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
615916617,通投-给熬夜-青春款-托管-日弘-视觉营销视频-24.10.14-乘风商销,暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,670a5eea0000000016021f85,583691373460942ae8fc16bb,视频笔记,5badcb8246283915feab7570,通投-给熬夜-青春款-托管-日弘-视觉营销视频-24.10.14-乘风商销,83855749,2024-10-14 08:55:25,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
613134712,通投-不走弯-合集款-托管-日弘转载-24.10.12-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67077879000000002a0345f7,583691373460942ae8fc16bb,图文笔记,5badcb8246283915feab7570,通投-不走弯-合集款-托管-日弘转载-24.10.12-乘风商销,83669481,2024-10-12 17:10:34,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
612738664,通投-王艳二创2-青春款-托管-日弘视频-24.10.12优化-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,66e53fa10000000027007212,583691373460942ae8fc16bb,视频笔记,5c174c4846283910db893fd5,通投-王艳二创2-青春款-托管-日弘视频-24.10.12优化-乘风商销,83663499,2024-10-12 16:08:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
612258708,通投-跟着女-星光款-托管-日弘-二创视频-24.10.12-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,6708f65e000000002c02824f,583691373460942ae8fc16bb,视频笔记,5c09e20ed1d7ea5c745bea1d, 通投-跟着女-星光款-托管-日弘-二创视频-24.10.12-乘风商销,83628611,2024-10-12 13:59:56,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
612375582,通投-保养新-青春款-托管-日弘-二创视频-24.10.12-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,6708f586000000002a031012,583691373460942ae8fc16bb,视频笔记,5c174c4846283910db893fd5,通投-保养新-青春款-托管-日弘-二创视频-24.10.12-乘风商销,83631385,2024-10-12 13:59:32,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
612434583,通投-时代孕-星光款-托管-日弘-24.10.12-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67090285000000002c0148d4,583691373460942ae8fc16bb,图文笔记,5880416eab3eb404b8f40853,通投-时代孕-星光款-托管-日弘-24.10.12-乘风商销,83631348,2024-10-12 13:58:58,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
611476009,通投-真的太-星光款-高级定向-日弘-24.10.12-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66ced14a000000001f03d407,583691373460942ae8fc16bb,图文笔记,5c09e20ed1d7ea5c745bea1d,通投-真的太-星光款-高级定向-日弘-24.10.12-乘风商销,83561620,2024-10-12 09:39:52,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
611687078,通投-六月花卷儿-青春款-托管-日弘-24.9.10.12-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66f21a78000000001b022648,60f76d89000000002002d41c,图文笔记,5c174c4846283910db893fd5,通投-六月花卷儿-青春款-托管-日弘-24.9.10.12-乘风商销,83582246,2024-10-12 08:38:39,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
610161368,通投-真的太-星光款-托管-24.10.11优化2-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66ced14a000000001f03d407,583691373460942ae8fc16bb,图文笔记,5c09e20ed1d7ea5c745bea1d,通投-真的太-星光款-托管-24.10.11优化2-乘风商销,83484321,2024-10-11 16:36:05,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
610213079,搜索-一颗茜茜-星光款-托管关键词-日弘-24.10.11-乘风商销,被计划暂停,审核通过,搜索,商品7日总下单ROI,笔记（商品组件）,66f4ce63000000002a0339e9,5913479a50c4b402746fc636,图文笔记,5880416eab3eb404b8f40853,搜索-合集-星光款-托管关键词-日弘-24.10.11-乘风商销,83492296,2024-10-11 16:24:39,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
610213078,搜索-肌肤的-星光款-托管关键词-日弘-24.10.11-乘风商销,暂停,审核通过,搜索,商品7日总下单ROI,笔记（商品组件）,669a357e000000000302610c,583691373460942ae8fc16bb,视频笔记,5c09e20ed1d7ea5c745bea1d,搜索-合集-星光款-托管关键词-日弘-24.10.11-乘风商销,83492296,2024-10-11 16:24:39,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
609772293,通投-好气色-星光款-托管-日弘-24.10.11-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66fa71cf000000002a036b5d,583691373460942ae8fc16bb,图文笔记,5880416eab3eb404b8f40853,通投-好气色-星光款-托管-日弘-24.10.11-乘风商销,83441927,2024-10-11 13:50:33,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
609647345,通投-难怪蓝-青春款-托管-日弘-24.10.11-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,670889eb000000002a036a24,583691373460942ae8fc16bb,图文笔记,5badcb8246283915feab7570,通投-难怪蓝-青春款-托管-日弘-24.10.11-乘风商销,83419089,2024-10-11 13:36:01,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
608944279,通投-智商税-青春款-高级定向-日弘-24.10.11-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,66f52806000000002c02c797,583691373460942ae8fc16bb,视频笔记,5c174c4846283910db893fd5,通投-智商税-青春款-高级定向-日弘-24.10.11-乘风商销,83403717,2024-10-11 09:53:09,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
609117712,通投-陈乔恩二创-青春款-托管-日弘视频-24.10.11-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,66e4e318000000002603cf59,583691373460942ae8fc16bb,视频笔记,5c174c4846283910db893fd5,通投-陈乔恩二创-青春款-托管-日弘视频-24.10.11-乘风商销,83397838,2024-10-11 09:49:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
607522811,通投-怼脸拍-星光款-托管-日弘-二创视频-24.10.10-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67079e83000000002c0156b7,583691373460942ae8fc16bb,视频笔记,5880416eab3eb404b8f40853,通投-怼脸拍-星光款-托管-日弘-二创视频-24.10.10-乘风商销,83326356,2024-10-10 17:54:49,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
606932864,通投-懂行的-星光款-高级定向-24.10.10-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66d7c90e000000001f03eb73,583691373460942ae8fc16bb,图文笔记,5c09e20ed1d7ea5c745bea1d,通投-懂行的-星光款-高级定向-24.10.10-乘风商销,83296577,2024-10-10 15:40:10,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
606772018,通投-气色滋-青春款-高级定向-日弘-24.10.10-乘风商销,暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,66f0d3250000000026033477,583691373460942ae8fc16bb,图文笔记,5c174c4846283910db893fd5,通投-笔记合集-星光/青春-高级定向-日弘-24.10.10-乘风商销,83276136,2024-10-10 14:13:45,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
606772017,通投-抓住秋-星光款-高级定向-日弘-24.10.10-乘风商销,暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66f60100000000002c0151dc,583691373460942ae8fc16bb,图文笔记,5c09e20ed1d7ea5c745bea1d,通投-笔记合集-星光/青春-高级定向-日弘-24.10.10-乘风商销,83276136,2024-10-10 14:13:45,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
606770498,通投-中式变-青春款-高级定向-日弘-视频-24.10.10-乘风商销,暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,66f9214c000000002a03297f,583691373460942ae8fc16bb,视频笔记,5c174c4846283910db893fd5,通投-视频合集-星光/青春-高级定向-日弘-视频-24.10.10-乘风商销,83257216,2024-10-10 14:11:32,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
606770497,通投-从女明-星光款-高级定向-日弘-视频-24.10.10-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66f531c5000000002c016848,583691373460942ae8fc16bb,视频笔记,5880416eab3eb404b8f40853,通投-视频合集-星光/青春-高级定向-日弘-视频-24.10.10-乘风商销,83257216,2024-10-10 14:11:32,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
606770496,通投-拒绝变-星光款-高级定向-日弘-视频-24.10.10-乘风商销,暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66f52987000000002c02da51,583691373460942ae8fc16bb,视频笔记,5880416eab3eb404b8f40853,通投-视频合集-星光/青春-高级定向-日弘-视频-24.10.10-乘风商销,83257216,2024-10-10 14:11:32,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
606035601,通投-桃花肌-星光款-高级定向-日弘-二创视频-24.10.10-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66f9267c000000002a034b92,583691373460942ae8fc16bb,视频笔记,5c09e20ed1d7ea5c745bea1d,通投-桃花肌-星光款-高级定向-日弘-二创视频-24.10.10-乘风商销,83232180,2024-10-10 11:05:05,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
606280587,通投-李梦二创-青春款-高级定向-日弘-二创视频-24.10.10-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,66e2b8570000000026032ed2,583691373460942ae8fc16bb,视频笔记,5badcb8246283915feab7570,通投-李梦二创-青春款-高级定向-日弘-二创视频-24.10.10-乘风商销,83212310,2024-10-10 09:51:06,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
605780967,通投-蓝盈莹-星光款-托管-日弘视频二创-24.10.10-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67065808000000002c029f3a,583691373460942ae8fc16bb,视频笔记,5880416eab3eb404b8f40853,通投-蓝盈莹-星光款-托管-日弘视频二创-24.10.10-乘风商销,83199214,2024-10-10 08:38:41,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
604480352,通投-陈乔恩二创-青春款-高级定向-日弘-24.10.9-乘风商销,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,66e4e318000000002603cf59,583691373460942ae8fc16bb,视频笔记,5c174c4846283910db893fd5,通投-陈乔恩二创-青春款-高级定向-日弘-24.10.9-乘风商销,83081590,2024-10-09 13:36:51,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
602202983,通投-Elissa妈咪阿卜-青春款-托管-达人视频-24.10.8-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66fa131d000000002a0319e4,5ffe5c25000000000101d517,视频笔记,5c174c4846283910db893fd5,通投-Elissa妈咪阿卜-青春款-托管-达人视频-24.10.8-乘风商销,82900789,2024-10-08 14:38:24,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
602202686,通投-我是夏天-星光款-托管-达人视频-24.10.8-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66ff9a5d000000002c015f88,5e59fbc800000000010054f0,视频笔记,5880416eab3eb404b8f40853,通投-达人笔记-星光款-托管-达人视频-24.10.8-乘风商销,82923523,2024-10-08 14:37:18,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
602202685,通投-我是爱玲酱-星光款-托管-达人视频-24.10.8-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66f8d0a7000000001902cb39,5b27712adb2e603d9d317d86,视频笔记,5880416eab3eb404b8f40853,通投-达人笔记-星光款-托管-达人视频-24.10.8-乘风商销,82923523,2024-10-08 14:37:18,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
602202684,通投-卉卉不吃辣-星光款-托管-达人视频-24.10.8-乘风商销,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,66f8ba23000000002c029022,5fca3f5300000000010060b5,视频笔记,5880416eab3eb404b8f40853,通投-达人笔记-星光款-托管-达人视频-24.10.8-乘风商销,82923523,2024-10-08 14:37:18,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
